timestamp,fundingRate,contractId
1738299300000,0.00005000,10000001
1738299240000,0.00005000,10000001
1738299180000,0.00005000,10000001
1738299120000,0.00005000,10000001
1738299060000,0.00005000,10000001
1738299000000,0.00005000,10000001
1738298940000,0.00005000,10000001
1738298880000,0.00005000,10000001
1738298820000,0.00005000,10000001
1738298760000,0.00005000,10000001
1738298700000,0.00005000,10000001
1738298640000,0.00005000,10000001
1738298580000,0.00005000,10000001
1738298520000,0.00005000,10000001
1738298460000,0.00005000,10000001
1738298400000,0.00005000,10000001
1738298340000,0.00005000,10000001
1738298280000,0.00005000,10000001
1738298220000,0.00005000,10000001
1738298160000,0.00005000,10000001
1738298100000,0.00005000,10000001
1738298040000,0.00005000,10000001
1738297980000,0.00005000,10000001
1738297920000,0.00005000,10000001
1738297860000,0.00005000,10000001
1738297800000,0.00005000,10000001
1738297740000,0.00005000,10000001
1738297680000,0.00005000,10000001
1738297620000,0.00005000,10000001
1738297560000,0.00005000,10000001
1738297500000,0.00005000,10000001
1738297440000,0.00005000,10000001
1738297380000,0.00005000,10000001
1738297320000,0.00005000,10000001
1738297260000,0.00005000,10000001
1738297200000,0.00005000,10000001
1738297140000,0.00005000,10000001
1738297080000,0.00005000,10000001
1738297020000,0.00005000,10000001
1738296960000,0.00005000,10000001
1738296900000,0.00005000,10000001
1738296840000,0.00005000,10000001
1738296780000,0.00005000,10000001
1738296720000,0.00005000,10000001
1738296660000,0.00005000,10000001
1738296600000,0.00005000,10000001
1738296540000,0.00005000,10000001
1738296480000,0.00005000,10000001
1738296420000,0.00005000,10000001
1738296360000,0.00005000,10000001
1738296300000,0.00005000,10000001
1738296240000,0.00005000,10000001
1738296180000,0.00005000,10000001
1738296120000,0.00005000,10000001
1738296060000,0.00005000,10000001
1738296000000,0.00005000,10000001
1738295940000,0.00000640,10000001
1738295880000,0.00000640,10000001
1738295820000,0.00000640,10000001
1738295760000,0.00000640,10000001
1738295700000,0.00000640,10000001
1738295640000,0.00000640,10000001
1738295580000,0.00000640,10000001
1738295520000,0.00000640,10000001
1738295460000,0.00000640,10000001
1738295400000,0.00000640,10000001
1738295340000,0.00000640,10000001
1738295280000,0.00000640,10000001
1738295220000,0.00000640,10000001
1738295160000,0.00000640,10000001
1738295100000,0.00000640,10000001
1738295040000,0.00000640,10000001
1738294980000,0.00000640,10000001
1738294920000,0.00000640,10000001
1738294860000,0.00000640,10000001
1738294800000,0.00000640,10000001
1738294740000,0.00000640,10000001
1738294680000,0.00000640,10000001
1738294620000,0.00000640,10000001
1738294560000,0.00000640,10000001
1738294500000,0.00000640,10000001
1738294440000,0.00000640,10000001
1738294380000,0.00000640,10000001
1738294320000,0.00000640,10000001
1738294260000,0.00000640,10000001
1738294200000,0.00000640,10000001
1738294140000,0.00000640,10000001
1738294080000,0.00000640,10000001
1738294020000,0.00000640,10000001
1738293960000,0.00000640,10000001
1738293900000,0.00000640,10000001
1738293840000,0.00000640,10000001
1738293780000,0.00000640,10000001
1738293720000,0.00000640,10000001
1738293660000,0.00000640,10000001
1738293600000,0.00000640,10000001
1738293540000,0.00000640,10000001
1738293480000,0.00000640,10000001
1738293420000,0.00000640,10000001
1738293360000,0.00000640,10000001
1738293300000,0.00000640,10000001
1738293240000,0.00000640,10000001
1738293180000,0.00000640,10000001
1738293120000,0.00000640,10000001
1738293060000,0.00000640,10000001
1738293000000,0.00000640,10000001
1738292940000,0.00000640,10000001
1738292880000,0.00000640,10000001
1738292820000,0.00000640,10000001
1738292760000,0.00000640,10000001
1738292700000,0.00000640,10000001
1738292640000,0.00000640,10000001
1738292580000,0.00000640,10000001
1738292520000,0.00000640,10000001
1738292460000,0.00000640,10000001
1738292400000,0.00000640,10000001
1738292340000,0.00000640,10000001
1738292280000,0.00000640,10000001
1738292220000,0.00000640,10000001
1738292160000,0.00000640,10000001
1738292100000,0.00000640,10000001
1738292040000,0.00000640,10000001
1738291980000,0.00000640,10000001
1738291920000,0.00000640,10000001
1738291860000,0.00000640,10000001
1738291800000,0.00000640,10000001
1738291740000,0.00000640,10000001
1738291680000,0.00000640,10000001
1738291620000,0.00000640,10000001
1738291560000,0.00000640,10000001
1738291500000,0.00000640,10000001
1738291440000,0.00000640,10000001
1738291380000,0.00000640,10000001
1738291320000,0.00000640,10000001
1738291260000,0.00000640,10000001
1738291200000,0.00000640,10000001
1738291140000,0.00000640,10000001
1738291080000,0.00000640,10000001
1738291020000,0.00000640,10000001
1738290960000,0.00000640,10000001
1738290900000,0.00000640,10000001
1738290840000,0.00000640,10000001
1738290780000,0.00000640,10000001
1738290720000,0.00000640,10000001
1738290660000,0.00000640,10000001
1738290600000,0.00000640,10000001
1738290540000,0.00000640,10000001
1738290480000,0.00000640,10000001
1738290420000,0.00000640,10000001
1738290360000,0.00000640,10000001
1738290300000,0.00000640,10000001
1738290240000,0.00000640,10000001
1738290180000,0.00000640,10000001
1738290120000,0.00000640,10000001
1738290060000,0.00000640,10000001
1738290000000,0.00000640,10000001
1738289940000,0.00000640,10000001
1738289880000,0.00000640,10000001
1738289820000,0.00000640,10000001
1738289760000,0.00000640,10000001
1738289700000,0.00000640,10000001
1738289640000,0.00000640,10000001
1738289580000,0.00000640,10000001
1738289520000,0.00000640,10000001
1738289460000,0.00000640,10000001
1738289400000,0.00000640,10000001
1738289340000,0.00000640,10000001
1738289280000,0.00000640,10000001
1738289220000,0.00000640,10000001
1738289160000,0.00000640,10000001
1738289100000,0.00000640,10000001
1738289040000,0.00000640,10000001
1738288980000,0.00000640,10000001
1738288920000,0.00000640,10000001
1738288860000,0.00000640,10000001
1738288800000,0.00000640,10000001
1738288740000,0.00000640,10000001
1738288680000,0.00000640,10000001
1738288620000,0.00000640,10000001
1738288560000,0.00000640,10000001
1738288500000,0.00000640,10000001
1738288440000,0.00000640,10000001
1738288380000,0.00000640,10000001
1738288320000,0.00000640,10000001
1738288260000,0.00000640,10000001
1738288200000,0.00000640,10000001
1738288140000,0.00000640,10000001
1738288080000,0.00000640,10000001
1738288020000,0.00000640,10000001
1738287960000,0.00000640,10000001
1738287900000,0.00000640,10000001
1738287840000,0.00000640,10000001
1738287780000,0.00000640,10000001
1738287720000,0.00000640,10000001
1738287660000,0.00000640,10000001
1738287600000,0.00000640,10000001
1738287540000,0.00000640,10000001
1738287480000,0.00000640,10000001
1738287420000,0.00000640,10000001
1738287360000,0.00000640,10000001
1738287300000,0.00000640,10000001
1738287240000,0.00000640,10000001
1738287180000,0.00000640,10000001
1738287120000,0.00000640,10000001
1738287060000,0.00000640,10000001
1738287000000,0.00000640,10000001
1738286940000,0.00000640,10000001
1738286880000,0.00000640,10000001
1738286820000,0.00000640,10000001
1738286760000,0.00000640,10000001
1738286700000,0.00000640,10000001
1738286640000,0.00000640,10000001
1738286580000,0.00000640,10000001
1738286520000,0.00000640,10000001
1738286460000,0.00000640,10000001
1738286400000,0.00000640,10000001
1738286340000,0.00000640,10000001
1738286280000,0.00000640,10000001
1738286220000,0.00000640,10000001
1738286160000,0.00000640,10000001
1738286100000,0.00000640,10000001
1738286040000,0.00000640,10000001
1738285980000,0.00000640,10000001
1738285920000,0.00000640,10000001
1738285860000,0.00000640,10000001
1738285800000,0.00000640,10000001
1738285740000,0.00000640,10000001
1738285680000,0.00000640,10000001
1738285620000,0.00000640,10000001
1738285560000,0.00000640,10000001
1738285500000,0.00000640,10000001
1738285440000,0.00000640,10000001
1738285380000,0.00000640,10000001
1738285320000,0.00000640,10000001
1738285260000,0.00000640,10000001
1738285200000,0.00000640,10000001
1738285140000,0.00000640,10000001
1738285080000,0.00000640,10000001
1738285020000,0.00000640,10000001
1738284960000,0.00000640,10000001
1738284900000,0.00000640,10000001
1738284840000,0.00000640,10000001
1738284780000,0.00000640,10000001
1738284720000,0.00000640,10000001
1738284660000,0.00000640,10000001
1738284600000,0.00000640,10000001
1738284540000,0.00000640,10000001
1738284480000,0.00000640,10000001
1738284420000,0.00000640,10000001
1738284360000,0.00000640,10000001
1738284300000,0.00000640,10000001
1738284240000,0.00000640,10000001
1738284180000,0.00000640,10000001
1738284120000,0.00000640,10000001
1738284060000,0.00000640,10000001
1738284000000,0.00000640,10000001
1738283940000,0.00000640,10000001
1738283880000,0.00000640,10000001
1738283820000,0.00000640,10000001
1738283760000,0.00000640,10000001
1738283700000,0.00000640,10000001
1738283640000,0.00000640,10000001
1738283580000,0.00000640,10000001
1738283520000,0.00000640,10000001
1738283460000,0.00000640,10000001
1738283400000,0.00000640,10000001
1738283340000,0.00000640,10000001
1738283280000,0.00000640,10000001
1738283220000,0.00000640,10000001
1738283160000,0.00000640,10000001
1738283100000,0.00000640,10000001
1738283040000,0.00000640,10000001
1738282980000,0.00000640,10000001
1738282920000,0.00000640,10000001
1738282860000,0.00000640,10000001
1738282800000,0.00000640,10000001
1738282740000,0.00000640,10000001
1738282680000,0.00000640,10000001
1738282620000,0.00000640,10000001
1738282560000,0.00000640,10000001
1738282500000,0.00000640,10000001
1738282440000,0.00000640,10000001
1738282380000,0.00000640,10000001
1738282320000,0.00000640,10000001
1738282260000,0.00000640,10000001
1738282200000,0.00000640,10000001
1738282140000,0.00000640,10000001
1738282080000,0.00000640,10000001
1738282020000,0.00000640,10000001
1738281960000,0.00000640,10000001
1738281900000,0.00000640,10000001
1738281840000,0.00000640,10000001
1738281780000,0.00000640,10000001
1738281720000,0.00000640,10000001
1738281660000,0.00000640,10000001
1738281600000,0.00000640,10000001
1738281540000,0.00003632,10000001
1738281480000,0.00003632,10000001
1738281420000,0.00003632,10000001
1738281360000,0.00003632,10000001
1738281300000,0.00003632,10000001
1738281240000,0.00003632,10000001
1738281180000,0.00003632,10000001
1738281120000,0.00003632,10000001
1738281060000,0.00003632,10000001
1738281000000,0.00003632,10000001
1738280940000,0.00003632,10000001
1738280880000,0.00003632,10000001
1738280820000,0.00003632,10000001
1738280760000,0.00003632,10000001
1738280700000,0.00003632,10000001
1738280640000,0.00003632,10000001
1738280580000,0.00003632,10000001
1738280520000,0.00003632,10000001
1738280460000,0.00003632,10000001
1738280400000,0.00003632,10000001
1738280340000,0.00003632,10000001
1738280280000,0.00003632,10000001
1738280220000,0.00003632,10000001
1738280160000,0.00003632,10000001
1738280100000,0.00003632,10000001
1738280040000,0.00003632,10000001
1738279980000,0.00003632,10000001
1738279920000,0.00003632,10000001
1738279860000,0.00003632,10000001
1738279800000,0.00003632,10000001
1738279740000,0.00003632,10000001
1738279680000,0.00003632,10000001
1738279620000,0.00003632,10000001
1738279560000,0.00003632,10000001
1738279500000,0.00003632,10000001
1738279440000,0.00003632,10000001
1738279380000,0.00003632,10000001
1738279320000,0.00003632,10000001
1738279260000,0.00003632,10000001
1738279200000,0.00003632,10000001
1738279140000,0.00003632,10000001
1738279080000,0.00003632,10000001
1738279020000,0.00003632,10000001
1738278960000,0.00003632,10000001
1738278900000,0.00003632,10000001
1738278840000,0.00003632,10000001
1738278780000,0.00003632,10000001
1738278720000,0.00003632,10000001
1738278660000,0.00003632,10000001
1738278600000,0.00003632,10000001
1738278540000,0.00003632,10000001
1738278480000,0.00003632,10000001
1738278420000,0.00003632,10000001
1738278360000,0.00003632,10000001
1738278300000,0.00003632,10000001
1738278240000,0.00003632,10000001
1738278180000,0.00003632,10000001
1738278120000,0.00003632,10000001
1738278060000,0.00003632,10000001
1738278000000,0.00003632,10000001
1738277940000,0.00003632,10000001
1738277880000,0.00003632,10000001
1738277820000,0.00003632,10000001
1738277760000,0.00003632,10000001
1738277700000,0.00003632,10000001
1738277640000,0.00003632,10000001
1738277580000,0.00003632,10000001
1738277520000,0.00003632,10000001
1738277460000,0.00003632,10000001
1738277400000,0.00003632,10000001
1738277340000,0.00003632,10000001
1738277280000,0.00003632,10000001
1738277220000,0.00003632,10000001
1738277160000,0.00003632,10000001
1738277100000,0.00003632,10000001
1738277040000,0.00003632,10000001
1738276980000,0.00003632,10000001
1738276920000,0.00003632,10000001
1738276860000,0.00003632,10000001
1738276800000,0.00003632,10000001
1738276740000,0.00003632,10000001
1738276680000,0.00003632,10000001
1738276620000,0.00003632,10000001
1738276560000,0.00003632,10000001
1738276500000,0.00003632,10000001
1738276440000,0.00003632,10000001
1738276380000,0.00003632,10000001
1738276320000,0.00003632,10000001
1738276260000,0.00003632,10000001
1738276200000,0.00003632,10000001
1738276140000,0.00003632,10000001
1738276080000,0.00003632,10000001
1738276020000,0.00003632,10000001
1738275960000,0.00003632,10000001
1738275900000,0.00003632,10000001
1738275840000,0.00003632,10000001
1738275780000,0.00003632,10000001
1738275720000,0.00003632,10000001
1738275660000,0.00003632,10000001
1738275600000,0.00003632,10000001
1738275540000,0.00003632,10000001
1738275480000,0.00003632,10000001
1738275420000,0.00003632,10000001
1738275360000,0.00003632,10000001
1738275300000,0.00003632,10000001
1738275240000,0.00003632,10000001
1738275180000,0.00003632,10000001
1738275120000,0.00003632,10000001
1738275060000,0.00003632,10000001
1738275000000,0.00003632,10000001
1738274940000,0.00003632,10000001
1738274880000,0.00003632,10000001
1738274820000,0.00003632,10000001
1738274760000,0.00003632,10000001
1738274700000,0.00003632,10000001
1738274640000,0.00003632,10000001
1738274580000,0.00003632,10000001
1738274520000,0.00003632,10000001
1738274460000,0.00003632,10000001
1738274400000,0.00003632,10000001
1738274340000,0.00003632,10000001
1738274280000,0.00003632,10000001
1738274220000,0.00003632,10000001
1738274160000,0.00003632,10000001
1738274100000,0.00003632,10000001
1738274040000,0.00003632,10000001
1738273980000,0.00003632,10000001
1738273920000,0.00003632,10000001
1738273860000,0.00003632,10000001
1738273800000,0.00003632,10000001
1738273740000,0.00003632,10000001
1738273680000,0.00003632,10000001
1738273620000,0.00003632,10000001
1738273560000,0.00003632,10000001
1738273500000,0.00003632,10000001
1738273440000,0.00003632,10000001
1738273380000,0.00003632,10000001
1738273320000,0.00003632,10000001
1738273260000,0.00003632,10000001
1738273200000,0.00003632,10000001
1738273140000,0.00003632,10000001
1738273080000,0.00003632,10000001
1738273020000,0.00003632,10000001
1738272960000,0.00003632,10000001
1738272900000,0.00003632,10000001
1738272840000,0.00003632,10000001
1738272780000,0.00003632,10000001
1738272720000,0.00003632,10000001
1738272660000,0.00003632,10000001
1738272600000,0.00003632,10000001
1738272540000,0.00003632,10000001
1738272480000,0.00003632,10000001
1738272420000,0.00003632,10000001
1738272360000,0.00003632,10000001
1738272300000,0.00003632,10000001
1738272240000,0.00003632,10000001
1738272180000,0.00003632,10000001
1738272120000,0.00003632,10000001
1738272060000,0.00003632,10000001
1738272000000,0.00003632,10000001
1738271940000,0.00003632,10000001
1738271880000,0.00003632,10000001
1738271820000,0.00003632,10000001
1738271760000,0.00003632,10000001
1738271700000,0.00003632,10000001
1738271640000,0.00003632,10000001
1738271580000,0.00003632,10000001
1738271520000,0.00003632,10000001
1738271460000,0.00003632,10000001
1738271400000,0.00003632,10000001
1738271340000,0.00003632,10000001
1738271280000,0.00003632,10000001
1738271220000,0.00003632,10000001
1738271160000,0.00003632,10000001
1738271100000,0.00003632,10000001
1738271040000,0.00003632,10000001
1738270980000,0.00003632,10000001
1738270920000,0.00003632,10000001
1738270860000,0.00003632,10000001
1738270800000,0.00003632,10000001
1738270740000,0.00003632,10000001
1738270680000,0.00003632,10000001
1738270620000,0.00003632,10000001
1738270560000,0.00003632,10000001
1738270500000,0.00003632,10000001
1738270440000,0.00003632,10000001
1738270380000,0.00003632,10000001
1738270320000,0.00003632,10000001
1738270260000,0.00003632,10000001
1738270200000,0.00003632,10000001
1738270140000,0.00003632,10000001
1738270080000,0.00003632,10000001
1738270020000,0.00003632,10000001
1738269960000,0.00003632,10000001
1738269900000,0.00003632,10000001
1738269840000,0.00003632,10000001
1738269780000,0.00003632,10000001
1738269720000,0.00003632,10000001
1738269660000,0.00003632,10000001
1738269600000,0.00003632,10000001
1738269540000,0.00003632,10000001
1738269480000,0.00003632,10000001
1738269420000,0.00003632,10000001
1738269360000,0.00003632,10000001
1738269300000,0.00003632,10000001
1738269240000,0.00003632,10000001
1738269180000,0.00003632,10000001
1738269120000,0.00003632,10000001
1738269060000,0.00003632,10000001
1738269000000,0.00003632,10000001
1738268940000,0.00003632,10000001
1738268880000,0.00003632,10000001
1738268820000,0.00003632,10000001
1738268760000,0.00003632,10000001
1738268700000,0.00003632,10000001
1738268640000,0.00003632,10000001
1738268580000,0.00003632,10000001
1738268520000,0.00003632,10000001
1738268460000,0.00003632,10000001
1738268400000,0.00003632,10000001
1738268340000,0.00003632,10000001
1738268280000,0.00003632,10000001
1738268220000,0.00003632,10000001
1738268160000,0.00003632,10000001
1738268100000,0.00003632,10000001
1738268040000,0.00003632,10000001
1738267980000,0.00003632,10000001
1738267920000,0.00003632,10000001
1738267860000,0.00003632,10000001
1738267800000,0.00003632,10000001
1738267740000,0.00003632,10000001
1738267680000,0.00003632,10000001
1738267620000,0.00003632,10000001
1738267560000,0.00003632,10000001
1738267500000,0.00003632,10000001
1738267440000,0.00003632,10000001
1738267380000,0.00003632,10000001
1738267320000,0.00003632,10000001
1738267260000,0.00003632,10000001
1738267200000,0.00003632,10000001
1738267140000,0.00005000,10000001
1738267080000,0.00005000,10000001
1738267020000,0.00005000,10000001
1738266960000,0.00005000,10000001
1738266900000,0.00005000,10000001
1738266840000,0.00005000,10000001
1738266780000,0.00005000,10000001
1738266720000,0.00005000,10000001
1738266660000,0.00005000,10000001
1738266600000,0.00005000,10000001
1738266540000,0.00005000,10000001
1738266480000,0.00005000,10000001
1738266420000,0.00005000,10000001
1738266360000,0.00005000,10000001
1738266300000,0.00005000,10000001
1738266240000,0.00005000,10000001
1738266180000,0.00005000,10000001
1738266120000,0.00005000,10000001
1738266060000,0.00005000,10000001
1738266000000,0.00005000,10000001
1738265940000,0.00005000,10000001
1738265880000,0.00005000,10000001
1738265820000,0.00005000,10000001
1738265760000,0.00005000,10000001
1738265700000,0.00005000,10000001
1738265640000,0.00005000,10000001
1738265580000,0.00005000,10000001
1738265520000,0.00005000,10000001
1738265460000,0.00005000,10000001
1738265400000,0.00005000,10000001
1738265340000,0.00005000,10000001
1738265280000,0.00005000,10000001
1738265220000,0.00005000,10000001
1738265160000,0.00005000,10000001
1738265100000,0.00005000,10000001
1738265040000,0.00005000,10000001
1738264980000,0.00005000,10000001
1738264920000,0.00005000,10000001
1738264860000,0.00005000,10000001
1738264800000,0.00005000,10000001
1738264740000,0.00005000,10000001
1738264680000,0.00005000,10000001
1738264620000,0.00005000,10000001
1738264560000,0.00005000,10000001
1738264500000,0.00005000,10000001
1738264440000,0.00005000,10000001
1738264380000,0.00005000,10000001
1738264320000,0.00005000,10000001
1738264260000,0.00005000,10000001
1738264200000,0.00005000,10000001
1738264140000,0.00005000,10000001
1738264080000,0.00005000,10000001
1738264020000,0.00005000,10000001
1738263960000,0.00005000,10000001
1738263900000,0.00005000,10000001
1738263840000,0.00005000,10000001
1738263780000,0.00005000,10000001
1738263720000,0.00005000,10000001
1738263660000,0.00005000,10000001
1738263600000,0.00005000,10000001
1738263540000,0.00005000,10000001
1738263480000,0.00005000,10000001
1738263420000,0.00005000,10000001
1738263360000,0.00005000,10000001
1738263300000,0.00005000,10000001
1738263240000,0.00005000,10000001
1738263180000,0.00005000,10000001
1738263120000,0.00005000,10000001
1738263060000,0.00005000,10000001
1738263000000,0.00005000,10000001
1738262940000,0.00005000,10000001
1738262880000,0.00005000,10000001
1738262820000,0.00005000,10000001
1738262760000,0.00005000,10000001
1738262700000,0.00005000,10000001
1738262640000,0.00005000,10000001
1738262580000,0.00005000,10000001
1738262520000,0.00005000,10000001
1738262460000,0.00005000,10000001
1738262400000,0.00005000,10000001
1738262340000,0.00005000,10000001
1738262280000,0.00005000,10000001
1738262220000,0.00005000,10000001
1738262160000,0.00005000,10000001
1738262100000,0.00005000,10000001
1738262040000,0.00005000,10000001
1738261980000,0.00005000,10000001
1738261920000,0.00005000,10000001
1738261860000,0.00005000,10000001
1738261800000,0.00005000,10000001
1738261740000,0.00005000,10000001
1738261680000,0.00005000,10000001
1738261620000,0.00005000,10000001
1738261560000,0.00005000,10000001
1738261500000,0.00005000,10000001
1738261440000,0.00005000,10000001
1738261380000,0.00005000,10000001
1738261320000,0.00005000,10000001
1738261260000,0.00005000,10000001
1738261200000,0.00005000,10000001
1738261140000,0.00005000,10000001
1738261080000,0.00005000,10000001
1738261020000,0.00005000,10000001
1738260960000,0.00005000,10000001
1738260900000,0.00005000,10000001
1738260840000,0.00005000,10000001
1738260780000,0.00005000,10000001
1738260720000,0.00005000,10000001
1738260660000,0.00005000,10000001
1738260600000,0.00005000,10000001
1738260540000,0.00005000,10000001
1738260480000,0.00005000,10000001
1738260420000,0.00005000,10000001
1738260360000,0.00005000,10000001
1738260300000,0.00005000,10000001
1738260240000,0.00005000,10000001
1738260180000,0.00005000,10000001
1738260120000,0.00005000,10000001
1738260060000,0.00005000,10000001
1738260000000,0.00005000,10000001
1738259940000,0.00005000,10000001
1738259880000,0.00005000,10000001
1738259820000,0.00005000,10000001
1738259760000,0.00005000,10000001
1738259700000,0.00005000,10000001
1738259640000,0.00005000,10000001
1738259580000,0.00005000,10000001
1738259520000,0.00005000,10000001
1738259460000,0.00005000,10000001
1738259400000,0.00005000,10000001
1738259340000,0.00005000,10000001
1738259280000,0.00005000,10000001
1738259220000,0.00005000,10000001
1738259160000,0.00005000,10000001
1738259100000,0.00005000,10000001
1738259040000,0.00005000,10000001
1738258980000,0.00005000,10000001
1738258920000,0.00005000,10000001
1738258860000,0.00005000,10000001
1738258800000,0.00005000,10000001
1738258740000,0.00005000,10000001
1738258680000,0.00005000,10000001
1738258620000,0.00005000,10000001
1738258560000,0.00005000,10000001
1738258500000,0.00005000,10000001
1738258440000,0.00005000,10000001
1738258380000,0.00005000,10000001
1738258320000,0.00005000,10000001
1738258260000,0.00005000,10000001
1738258200000,0.00005000,10000001
1738258140000,0.00005000,10000001
1738258080000,0.00005000,10000001
1738258020000,0.00005000,10000001
1738257960000,0.00005000,10000001
1738257900000,0.00005000,10000001
1738257840000,0.00005000,10000001
1738257780000,0.00005000,10000001
1738257720000,0.00005000,10000001
1738257660000,0.00005000,10000001
1738257600000,0.00005000,10000001
1738257540000,0.00005000,10000001
1738257480000,0.00005000,10000001
1738257420000,0.00005000,10000001
1738257360000,0.00005000,10000001
1738257300000,0.00005000,10000001
1738257240000,0.00005000,10000001
1738257180000,0.00005000,10000001
1738257120000,0.00005000,10000001
1738257060000,0.00005000,10000001
1738257000000,0.00005000,10000001
1738256940000,0.00005000,10000001
1738256880000,0.00005000,10000001
1738256820000,0.00005000,10000001
1738256760000,0.00005000,10000001
1738256700000,0.00005000,10000001
1738256640000,0.00005000,10000001
1738256580000,0.00005000,10000001
1738256520000,0.00005000,10000001
1738256460000,0.00005000,10000001
1738256400000,0.00005000,10000001
1738256340000,0.00005000,10000001
1738256280000,0.00005000,10000001
1738256220000,0.00005000,10000001
1738256160000,0.00005000,10000001
1738256100000,0.00005000,10000001
1738256040000,0.00005000,10000001
1738255980000,0.00005000,10000001
1738255920000,0.00005000,10000001
1738255860000,0.00005000,10000001
1738255800000,0.00005000,10000001
1738255740000,0.00005000,10000001
1738255680000,0.00005000,10000001
1738255620000,0.00005000,10000001
1738255560000,0.00005000,10000001
1738255500000,0.00005000,10000001
1738255440000,0.00005000,10000001
1738255380000,0.00005000,10000001
1738255320000,0.00005000,10000001
1738255260000,0.00005000,10000001
1738255200000,0.00005000,10000001
1738255140000,0.00005000,10000001
1738255080000,0.00005000,10000001
1738255020000,0.00005000,10000001
1738254960000,0.00005000,10000001
1738254900000,0.00005000,10000001
1738254840000,0.00005000,10000001
1738254780000,0.00005000,10000001
1738254720000,0.00005000,10000001
1738254660000,0.00005000,10000001
1738254600000,0.00005000,10000001
1738254540000,0.00005000,10000001
1738254480000,0.00005000,10000001
1738254420000,0.00005000,10000001
1738254360000,0.00005000,10000001
1738254300000,0.00005000,10000001
1738254240000,0.00005000,10000001
1738254180000,0.00005000,10000001
1738254120000,0.00005000,10000001
1738254060000,0.00005000,10000001
1738254000000,0.00005000,10000001
1738253940000,0.00005000,10000001
1738253880000,0.00005000,10000001
1738253820000,0.00005000,10000001
1738253760000,0.00005000,10000001
1738253700000,0.00005000,10000001
1738253640000,0.00005000,10000001
1738253580000,0.00005000,10000001
1738253520000,0.00005000,10000001
1738253460000,0.00005000,10000001
1738253400000,0.00005000,10000001
1738253340000,0.00005000,10000001
1738253280000,0.00005000,10000001
1738253220000,0.00005000,10000001
1738253160000,0.00005000,10000001
1738253100000,0.00005000,10000001
1738253040000,0.00005000,10000001
1738252980000,0.00005000,10000001
1738252920000,0.00005000,10000001
1738252860000,0.00005000,10000001
1738252800000,0.00005000,10000001
1738252740000,0.00005000,10000001
1738252680000,0.00005000,10000001
1738252620000,0.00005000,10000001
1738252560000,0.00005000,10000001
1738252500000,0.00005000,10000001
1738252440000,0.00005000,10000001
1738252380000,0.00005000,10000001
1738252320000,0.00005000,10000001
1738252260000,0.00005000,10000001
1738252200000,0.00005000,10000001
1738252140000,0.00005000,10000001
1738252080000,0.00005000,10000001
1738252020000,0.00005000,10000001
1738251960000,0.00005000,10000001
1738251900000,0.00005000,10000001
1738251840000,0.00005000,10000001
1738251780000,0.00005000,10000001
1738251720000,0.00005000,10000001
1738251660000,0.00005000,10000001
